tweet_id,created_at,user,screen_name,account_type,text_raw,text_clean,text_for_llm,lang,is_french,contains_free,n_urls,n_mentions,n_emojis,hashtags,emo_anger,emo_sadness,emo_joy,emo_fear,emo_surprise,emo_trust,emo_disgust,emo_anticipation,top_emotions,is_urgent,urgency_hits,labels,primary_label,rule_hits,rag_context,text_display,created_at_dt
1848084015842316691,2024-10-20T19:28:59,durandi45959235,durandi45959235,Client,@free c'est quoi ce délire chez free ???? j'ai la box ultra avec pleins de chaines normalement que j'ai eu du début :paris première teva et là on me dit que je dois m'abonner pour les voir ?? c'est une blague ???????,<BRAND:free> c'est quoi ce délire chez free ???? j'ai la box ultra avec pleins de chaines normalement que j'ai eu du début :paris première teva et là on me dit que je dois m'abonner pour les voir ?? c'est une blague ???????,"<BRAND:free> c'est quoi ce délire chez free ???? j'ai la box ultra avec pleins de chaines normalement que j'ai eu du début :paris première teva et là on me dit que je dois m'abonner pour les voir ?? c'est une blague ???????

[Contexte KB]
Merci pour l’alerte — on va régler ça. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser s'il s'agit d'une incident Freebox, mobile ou autre? Nous sommes là pour vous aider. (thème: []). Pouvez-vous nous écrire en message privé avec votre identifiant client?",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],0,[],['Box/TV'],Box/TV,{'Box/TV': ['box']},"Merci pour l’alerte — on va régler ça. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser s'il s'agit d'une incident Freebox, mobile ou autre? Nous sommes là pour vous aider. (thème: []). Pouvez-vous nous écrire en message privé avec votre identifiant client?",<BRAND:free> c'est quoi ce délire chez free ???? j'ai la box ultra avec pleins de chaines normalement que j'ai eu du début :paris première teva et là on me dit que je dois m'abonner pour les voir ?? c'est une blague ???????,2024-10-20 19:28:59
1848085937630396910,2024-10-20T19:36:37,cerkez_turist,cerkez_turist,Client,"4 mois que j'ai plus internet chez moi, une backup internet que j'ai eu en vous soûlant pour me dépanner mais qui se déconnecte toutes les demies heures !!
Toujours taxer malgré 0 service !!
Aucune remise aucun geste !!
C'est normal ? @free @Freebox @freemobile","4 mois que j'ai plus internet chez moi, une backup internet que j'ai eu en vous soûlant pour me dépanner mais qui se déconnecte toutes les demies heures !! <NL> Toujours taxer malgré 0 service !! <NL> Aucune remise aucun geste !! <NL> C'est normal ? <BRAND:free> <BRAND:freebox> <BRAND:freemobile>","4 mois que j'ai plus internet chez moi, une backup internet que j'ai eu en vous soûlant pour me dépanner mais qui se déconnecte toutes les demies heures !! <NL> Toujours taxer malgré 0 service !! <NL> Aucune remise aucun geste !! <NL> C'est normal ? <BRAND:free> <BRAND:freebox> <BRAND:freemobile>

[Contexte KB]
OK, on s’en occupe. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous examiner si votre Freebox est bien à jour (paramètres > mise à jour)? Si le incident persiste, un redémarrage complet (bouton arrière pendant 10 secondes) peut aider. Sinon, contactez-nous en MP pour une assistance ",,True,True,0,3,0,[],0,0,0,0,0,0,0,0,[],0,[],"['Reseau/Internet', 'Box/TV', 'Commercial/Offre']",Reseau/Internet,"{'Reseau/Internet': ['internet'], 'Box/TV': ['freebox'], 'Commercial/Offre': ['remise']}","OK, on s’en occupe. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous examiner si votre Freebox est bien à jour (paramètres > mise à jour)? Si le incident persiste, un redémarrage complet (bouton arrière pendant 10 secondes) peut aider. Sinon, contactez-nous en MP pour une assistance ","4 mois que j'ai plus internet chez moi, une backup internet que j'ai eu en vous soûlant pour me dépanner mais qui se déconnecte toutes les demies heures !! <NL> Toujours taxer malgré 0 service !! <NL> Aucune remise aucun geste !! <NL> C'est normal ? <BRAND:free> <BRAND:freebox> <BRAND:freemobile>",2024-10-20 19:36:37
1848101542726906325,2024-10-20T20:38:38,iciKekeGaga,iciKekeGaga,Client,"@free Bonjour, j'aurai besoin de vous poser une question en pv svp cordialement","<BRAND:free> Bonjour, j'aurai besoin de vous poser une question en pv s'il vous plaît cordialement","<BRAND:free> Bonjour, j'aurai besoin de vous poser une question en pv s'il vous plaît cordialement

[Contexte KB]
On s’en charge immédiatement. Bonjour, nous n'avons pas bien compris votre message. Pouvez-vous préciser votre demande pour que nous puissions vous aider? (thème: []). Pouvez-vous nous transmettre votre numéro de client en message privé pour que nous accélérions la prise en charge?",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],0,[],[],Autre/Indéterminé,{},"On s’en charge immédiatement. Bonjour, nous n'avons pas bien compris votre message. Pouvez-vous préciser votre demande pour que nous puissions vous aider? (thème: []). Pouvez-vous nous transmettre votre numéro de client en message privé pour que nous accélérions la prise en charge?","<BRAND:free> Bonjour, j'aurai besoin de vous poser une question en pv s'il vous plaît cordialement",2024-10-20 20:38:38
1848103542763971008,2024-10-20T20:46:35,Telepeache,Telepeache,Client,Dis @free j'ai pris l'offre TV by canal pour @Eurosport_FR . Dans quelques jours c'est fini. Tu proposes quoi en remplacement?,Dis <BRAND:free> j'ai pris l'offre TV by canal pour <USER> . Dans quelques jours c'est fini. Tu proposes quoi en remplacement?,"Dis <BRAND:free> j'ai pris l'offre TV by canal pour <USER> . Dans quelques jours c'est fini. Tu proposes quoi en remplacement?

[Contexte KB]
On regarde cela. Nous sommes désolés pour cette situation, @[USER]. Pouvez-vous nous préciser si votre Freebox est toujours en incident? Nous allons tout faire pour résoudre cela rapidement. Pouvez-vous nous transmettre votre numéro de client ou d'abonné en message privé pour que nous puissions exam",,True,True,0,2,0,[],0,0,0,0,0,0,0,0,[],0,[],"['Box/TV', 'Commercial/Offre']",Box/TV,"{'Box/TV': ['tv'], 'Commercial/Offre': ['offre']}","On regarde cela. Nous sommes désolés pour cette situation, @[USER]. Pouvez-vous nous préciser si votre Freebox est toujours en incident? Nous allons tout faire pour résoudre cela rapidement. Pouvez-vous nous transmettre votre numéro de client ou d'abonné en message privé pour que nous puissions exam",Dis <BRAND:free> j'ai pris l'offre TV by canal pour <USER> . Dans quelques jours c'est fini. Tu proposes quoi en remplacement?,2024-10-20 20:46:35
1848263399957745762,2024-10-21T07:21:48,Monwifi_fr,Monwifi_fr,Client,"Client va en agence @free pour déménager ligne, confirmation que l'actuelle restera jusque fin du mois : ce matin coupure !!
Là encore, quel niveau de SEVISSE CLIENT @Xavier75 ? 
Heureusement, prêt de mon hotspot 4G ici, sinon plus de télétravail.
Haut niveau d'incompétence ! https://t.co/8aY71jaNq4","Client va en agence <BRAND:free> pour déménager ligne, confirmation que l'actuelle restera jusque fin du mois : ce matin coupure !! <NL> Là encore, quel niveau de SEVISSE CLIENT <USER> ? <NL> Heureusement, prêt de mon hotspot 4G ici, sinon plus de télétravail. <NL> Haut niveau d'incompétence ! <URL>","Client va en agence <BRAND:free> pour déménager ligne, confirmation que l'actuelle restera jusque fin du mois : ce matin coupure !! <NL> Là encore, quel niveau de SEVISSE CLIENT <USER> ? <NL> Heureusement, prêt de mon hotspot 4G ici, sinon plus de télétravail. <NL> Haut niveau d'incompétence ! <URL>

[Contexte KB]
Merci pour votre retour. Bonjour, nous sommes désolés pour cette incident sur votre boîte mail. Nos équipes travaillent activement pour rétablir le service. Nous n'avons pas encore d'es... (thème: []). Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en message privé pour que",,True,True,1,2,0,[],0,0,0,0,0,0,0,0,[],0,[],['Reseau/Internet'],Reseau/Internet,"{'Reseau/Internet': ['coupure', '4g']}","Merci pour votre retour. Bonjour, nous sommes désolés pour cette incident sur votre boîte mail. Nos équipes travaillent activement pour rétablir le service. Nous n'avons pas encore d'es... (thème: []). Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en message privé pour que","Client va en agence <BRAND:free> pour déménager ligne, confirmation que l'actuelle restera jusque fin du mois : ce matin coupure !! <NL> Là encore, quel niveau de SEVISSE CLIENT <USER> ? <NL> Heureusement, prêt de mon hotspot 4G ici, sinon plus de télétravail. <NL> Haut niveau d'incompétence ! <URL>",2024-10-21 07:21:48
1848301098093719829,2024-10-21T09:51:36,PitG_Officiel,PitG_Officiel,Client,Bonjour plus d’internet depuis ce matin quel est le problème ? Merci 🙏 @Freebox @free,Bonjour plus d’internet depuis ce matin quel est le problème ? Merci 🙏 <BRAND:freebox> <BRAND:free>,"Bonjour plus d’internet depuis ce matin quel est le problème ? Merci 🙏 <BRAND:freebox> <BRAND:free>

[Contexte KB]
Bonne nouvelle, on s’en occupe rapidement. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Transmettez-nous votre identifiant client en message privé, svp.",,True,True,0,2,0,[],0,0,1,0,0,0,0,0,['joy'],1,['depuis'],"['Reseau/Internet', 'Box/TV']",Reseau/Internet,"{'Reseau/Internet': ['internet'], 'Box/TV': ['freebox']}","Bonne nouvelle, on s’en occupe rapidement. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Transmettez-nous votre identifiant client en message privé, svp.",Bonjour plus d’internet depuis ce matin quel est le problème ? Merci 🙏 <BRAND:freebox> <BRAND:free>,2024-10-21 09:51:36
1848333654067421498,2024-10-21T12:00:58,kxtishou,kxtishou,Client,@Freebox c’est possible de résoudre mon problème de box ??,<BRAND:freebox> c’est possible de résoudre mon problème de box ??,"<BRAND:freebox> c’est possible de résoudre mon problème de box ??

[Contexte KB]
Merci pour l’alerte — on va régler ça. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en message privé pour que nous puissions suivre ce compte en urgence?",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],0,[],['Box/TV'],Box/TV,"{'Box/TV': ['freebox', 'box']}","Merci pour l’alerte — on va régler ça. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en message privé pour que nous puissions suivre ce compte en urgence?",<BRAND:freebox> c’est possible de résoudre mon problème de box ??,2024-10-21 12:00:58
1848337650446410009,2024-10-21T12:16:50,maymeric,maymeric,Client,"Bonjour @free

 #FREE #free @Xavier75

 #xavier75 @Free_1337

 #free_1337 @villepoissy

 @Les_Yvelines

 @Prefet78 https://t.co/1CDk2Lke8U",Bonjour <BRAND:free> <PARA> #FREE #free <USER> <PARA> #xavier75 <USER> <PARA> #free_1337 <USER> <PARA> <USER> <PARA> <USER> <URL>,"Bonjour <BRAND:free> <PARA> #FREE #free <USER> <PARA> #xavier75 <USER> <PARA> #free_1337 <USER> <PARA> <USER> <PARA> <USER> <URL>

[Contexte KB]
On passe en revue la configuration. Bonjour, vous pouvez nous envoyer un message privé ici même pour que nous puissions vous aider. 😊 (thème: [""['Support/SAV/Reclamation']""]). Pouvez-vous nous écrire en message privé avec votre identifiant client?",,True,True,1,6,0,"['FREE', 'free', 'xavier75', 'free_1337']",0,0,0,0,0,0,0,0,[],0,[],[],Autre/Indéterminé,{},"On passe en revue la configuration. Bonjour, vous pouvez nous envoyer un message privé ici même pour que nous puissions vous aider. 😊 (thème: [""['Support/SAV/Reclamation']""]). Pouvez-vous nous écrire en message privé avec votre identifiant client?",Bonjour <BRAND:free> <PARA> #FREE #free <USER> <PARA> #xavier75 <USER> <PARA> #free_1337 <USER> <PARA> <USER> <PARA> <USER> <URL>,2024-10-21 12:16:50
1848371173538550267,2024-10-21T14:30:03,Matts_971,Matts_971,Client,"@PitG_Officiel @Freebox @free Pareil, l’horreur 💀","<USER> <BRAND:freebox> <BRAND:free> Pareil, l’horreur 💀","<USER> <BRAND:freebox> <BRAND:free> Pareil, l’horreur 💀

[Contexte KB]
Merci pour l’alerte — on va régler ça. Bonjour, nous comprenons votre frustration. Transmettez-nous votre identifiant client en message privé, svp.",,True,True,0,3,0,[],0,0,0,0,0,0,0,0,[],0,[],['Box/TV'],Box/TV,{'Box/TV': ['freebox']},"Merci pour l’alerte — on va régler ça. Bonjour, nous comprenons votre frustration. Transmettez-nous votre identifiant client en message privé, svp.","<USER> <BRAND:freebox> <BRAND:free> Pareil, l’horreur 💀",2024-10-21 14:30:03
1848375037692203017,2024-10-21T14:45:24,MOUSTROU_Peyo,MOUSTROU_Peyo,Client,"Presque 50minutes avec le service client @free @Freebox et le conseiller m’a coupé depuis plus de 15min, sans explication ! C’est une honte. Comment avoir accès aux enregistrements ? @60millions https://t.co/eqbZJkcgg9","Presque 50minutes avec le service client <BRAND:free> <BRAND:freebox> et le conseiller m’a coupé depuis plus de 15min, sans explication ! C’est une honte. Comment avoir accès aux enregistrements ? <USER> <URL>","Presque 50minutes avec le service client <BRAND:free> <BRAND:freebox> et le conseiller m’a coupé depuis plus de 15min, sans explication ! C’est une honte. Comment avoir accès aux enregistrements ? <USER> <URL>

[Contexte KB]
Merci pour l’alerte — on va régler ça. Bonjour, oui, Free propose des offres box sans option télévision. Vous pouvez consulter nos offres sur le site ou contacter notre service commercial pour plus de détails. Pouvez-vous nous écrire en message privé avec votre identifiant client?",,True,True,1,3,0,[],1,0,0,0,0,0,0,0,['anger'],1,['depuis'],"['Box/TV', 'Support/SAV/Reclamation', 'Insatisfaction/Colère']",Support/SAV/Reclamation,"{'Box/TV': ['freebox'], 'Support/SAV/Reclamation': ['service client', 'conseiller'], 'Insatisfaction/Colère': ['honte']}","Merci pour l’alerte — on va régler ça. Bonjour, oui, Free propose des offres box sans option télévision. Vous pouvez consulter nos offres sur le site ou contacter notre service commercial pour plus de détails. Pouvez-vous nous écrire en message privé avec votre identifiant client?","Presque 50minutes avec le service client <BRAND:free> <BRAND:freebox> et le conseiller m’a coupé depuis plus de 15min, sans explication ! C’est une honte. Comment avoir accès aux enregistrements ? <USER> <URL>",2024-10-21 14:45:24
1848378898985201933,2024-10-21T15:00:45,juliechrlt,juliechrlt,Client,"@Freebox ça y est vous n’apportez plus aucune assistance à vos abonnés ? Impossible d’avoir un suivi malgré 50€ de frais de mise en service ?
On me raccroche au nez avant même d’avoir un conseiller, personne qui répond sur WhatsApp assistance et on me fait poireauter sur le chat https://t.co/IBQjhtiAxP","<BRAND:freebox> ça y est vous n’apportez plus aucune assistance à vos abonnés ? Impossible d’avoir un suivi malgré 50€ de frais de mise en service ? <NL> On me raccroche au nez avant même d’avoir un conseiller, personne qui répond sur WhatsApp assistance et on me fait poireauter sur le chat <URL>","<BRAND:freebox> ça y est vous n’apportez plus aucune assistance à vos abonnés ? Impossible d’avoir un suivi malgré 50€ de frais de mise en service ? <NL> On me raccroche au nez avant même d’avoir un conseiller, personne qui répond sur WhatsApp assistance et on me fait poireauter sur le chat <URL>

[Contexte KB]
Merci pour l’info! Bonjour, nous sommes désolés pour cette désagrément. Ce message d'erreur peut survenir en cas de suspicion de spam ou d'envois massifs depuis une IP. Nous vous... Pouvez-vous nous transmettre en message privé votre numéro de client ou d'envoi pour que nous puissions examiner et vo",,True,True,1,1,0,[],0,0,0,0,0,2,0,0,['trust'],1,['impossible'],"['Box/TV', 'Commande/Livraison', 'Support/SAV/Reclamation']",Support/SAV/Reclamation,"{'Box/TV': ['freebox'], 'Commande/Livraison': ['suivi'], 'Support/SAV/Reclamation': ['assistance', 'conseiller', 'chat']}","Merci pour l’info! Bonjour, nous sommes désolés pour cette désagrément. Ce message d'erreur peut survenir en cas de suspicion de spam ou d'envois massifs depuis une IP. Nous vous... Pouvez-vous nous transmettre en message privé votre numéro de client ou d'envoi pour que nous puissions examiner et vo","<BRAND:freebox> ça y est vous n’apportez plus aucune assistance à vos abonnés ? Impossible d’avoir un suivi malgré 50€ de frais de mise en service ? <NL> On me raccroche au nez avant même d’avoir un conseiller, personne qui répond sur WhatsApp assistance et on me fait poireauter sur le chat <URL>",2024-10-21 15:00:45
1848379303190286370,2024-10-21T15:02:21,GetKurse,GetKurse,Client,"Les gros clowns de chez @free, 5 rendez-vous techniciens dont 3 annulés sans me prévenir et repoussés de 2 jours, tout ça pour qu’un me propose un échange de box après le 5eme rendez-vous, et que le seul matériel défectueux de ma box ne soit pas fourni avec
TROP DROLE !! 🤡🤡🤡","Les gros clowns de chez <BRAND:free>, 5 rendez-vous techniciens dont 3 annulés sans me prévenir et repoussés de 2 jours, tout ça pour qu’un me propose un échange de box après le 5eme rendez-vous, et que le seul matériel défectueux de ma box ne soit pas fourni avec <NL> TROP DROLE !! 🤡🤡🤡","Les gros clowns de chez <BRAND:free>, 5 rendez-vous techniciens dont 3 annulés sans me prévenir et repoussés de 2 jours, tout ça pour qu’un me propose un échange de box après le 5eme rendez-vous, et que le seul matériel défectueux de ma box ne soit pas fourni avec <NL> TROP DROLE !! 🤡🤡🤡

[Contexte KB]
Navrés pour la gêne occasionnée. Bonjour, les 49€ correspondent aux frais de renouvellement ou de remplacement du matériel Freebox. Cela inclut bien le serveur et le répéteur si nécessaire. Nous restons à votre disposition pour plus de précisions. Pouvez-vous nous écrire en message privé avec votre ",,True,True,0,1,0,[],0,0,0,0,0,0,0,0,[],0,[],['Box/TV'],Box/TV,{'Box/TV': ['box']},"Navrés pour la gêne occasionnée. Bonjour, les 49€ correspondent aux frais de renouvellement ou de remplacement du matériel Freebox. Cela inclut bien le serveur et le répéteur si nécessaire. Nous restons à votre disposition pour plus de précisions. Pouvez-vous nous écrire en message privé avec votre ","Les gros clowns de chez <BRAND:free>, 5 rendez-vous techniciens dont 3 annulés sans me prévenir et repoussés de 2 jours, tout ça pour qu’un me propose un échange de box après le 5eme rendez-vous, et que le seul matériel défectueux de ma box ne soit pas fourni avec <NL> TROP DROLE !! 🤡🤡🤡",2024-10-21 15:02:21
1848382074132086840,2024-10-21T15:13:22,maymeric,maymeric,Client,@free https://t.co/BOKfOqfKZz,<BRAND:free> <URL>,"<BRAND:free> <URL>

[Contexte KB]
On teste votre route vers le réseau. Bonjour, nous sommes désolés pour cette situation. Transmettez-nous votre identifiant client en message privé, svp.",,True,True,1,1,0,[],0,0,0,0,0,0,0,0,[],0,[],[],Autre/Indéterminé,{},"On teste votre route vers le réseau. Bonjour, nous sommes désolés pour cette situation. Transmettez-nous votre identifiant client en message privé, svp.",<BRAND:free> <URL>,2024-10-21 15:13:22
1848392630872207724,2024-10-21T15:55:19,AGBODO_K,AGBODO_K,Client,"@free et @Freebox
C'est donc ceci la nouvelle définition du service client?
#free #freebox #France #internet https://t.co/vmxQaeB1VV",<BRAND:free> et <BRAND:freebox> <NL> C'est donc ceci la nouvelle définition du service client? <NL> #free #freebox #France #internet <URL>,"<BRAND:free> et <BRAND:freebox> <NL> C'est donc ceci la nouvelle définition du service client? <NL> #free #freebox #France #internet <URL>

[Contexte KB]
On analyse les derniers logs côté service. Bonjour, pour configurer OpenVPN sur votre Freebox, assurez-vous que le paramétrage réseau est correct et que l'IP publique est bien celle attribuée par Free. Vous pouvez examiner cela dans l'interface de gestion de votre Freebox ou contacter notre support ",,True,True,1,2,0,"['free', 'freebox', 'France', 'internet']",0,0,0,0,0,0,0,0,[],0,[],"['Reseau/Internet', 'Box/TV', 'Support/SAV/Reclamation']",Reseau/Internet,"{'Reseau/Internet': ['internet'], 'Box/TV': ['freebox'], 'Support/SAV/Reclamation': ['service client']}","On analyse les derniers logs côté service. Bonjour, pour configurer OpenVPN sur votre Freebox, assurez-vous que le paramétrage réseau est correct et que l'IP publique est bien celle attribuée par Free. Vous pouvez examiner cela dans l'interface de gestion de votre Freebox ou contacter notre support ",<BRAND:free> et <BRAND:freebox> <NL> C'est donc ceci la nouvelle définition du service client? <NL> #free #freebox #France #internet <URL>,2024-10-21 15:55:19
1848443113750065162,2024-10-21T19:15:55,cochonvenere,cochonvenere,Client,"Salut @free et @UniversFreebox .
Oqee fonctionne sous Xiaomi mibox s ( 2d gen ) ?
#freebox",Salut <BRAND:free> et <USER> . <NL> Oqee fonctionne sous Xiaomi mibox s ( 2d gen ) ? <NL> #freebox,"Salut <BRAND:free> et <USER> . <NL> Oqee fonctionne sous Xiaomi mibox s ( 2d gen ) ? <NL> #freebox

[Contexte KB]
On analyse les derniers logs côté service. Bonjour, pour configurer OpenVPN sur votre Freebox, assurez-vous que le paramétrage réseau est correct et que l'IP publique est bien celle attribuée par Free. Vous pouvez examiner cela dans l'interface de gestion de votre Freebox ou contacter notre support ",,True,True,0,2,0,['freebox'],0,0,0,0,0,0,0,0,[],0,[],['Box/TV'],Box/TV,"{'Box/TV': ['oqee', 'freebox']}","On analyse les derniers logs côté service. Bonjour, pour configurer OpenVPN sur votre Freebox, assurez-vous que le paramétrage réseau est correct et que l'IP publique est bien celle attribuée par Free. Vous pouvez examiner cela dans l'interface de gestion de votre Freebox ou contacter notre support ",Salut <BRAND:free> et <USER> . <NL> Oqee fonctionne sous Xiaomi mibox s ( 2d gen ) ? <NL> #freebox,2024-10-21 19:15:55
1848477871536541989,2024-10-21T21:34:02,Guvenipek4,Guvenipek4,Client,@Xavier75 depuis que j’ai ma nouvelle box @free je n’arrive plus à piloter ma domotique à distance avec mon téléphone. Une solution ?,<USER> depuis que j’ai ma nouvelle box <BRAND:free> je n’arrive plus à piloter ma domotique à distance avec mon téléphone. Une solution ?,"<USER> depuis que j’ai ma nouvelle box <BRAND:free> je n’arrive plus à piloter ma domotique à distance avec mon téléphone. Une solution ?

[Contexte KB]
On active une analyse rapide. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client?",,True,True,0,2,0,[],0,0,0,0,0,0,0,0,[],1,['depuis'],['Box/TV'],Box/TV,{'Box/TV': ['box']},On active une analyse rapide. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client?,<USER> depuis que j’ai ma nouvelle box <BRAND:free> je n’arrive plus à piloter ma domotique à distance avec mon téléphone. Une solution ?,2024-10-21 21:34:02
1848505502570836083,2024-10-21T23:23:50,Meysso_seb,Meysso_seb,Client,"@Freebox , normal ? Rupture réseau Freebox et free mobile depuis 1 h du mat sur muret haute Garonne ?","<BRAND:freebox> , normal ? Rupture réseau Freebox et free mobile depuis 1 h du mat sur muret haute Garonne ?","<BRAND:freebox> , normal ? Rupture réseau Freebox et free mobile depuis 1 h du mat sur muret haute Garonne ?

[Contexte KB]
Bien reçu, on vérifie. Bonjour, une connexion de 100 Méga permet un débit très rapide, idéal pour le streaming, les téléchargements et une utilisation simultanée de plusieurs appareils. Besoin d'autres précisions? (thème: []). Un DM avec votre n° client nous permet d’agir vite.",,True,True,0,1,0,[],0,0,0,0,0,1,0,0,['trust'],1,['depuis'],"['Reseau/Internet', 'Box/TV']",Reseau/Internet,"{'Reseau/Internet': ['reseau'], 'Box/TV': ['freebox']}","Bien reçu, on vérifie. Bonjour, une connexion de 100 Méga permet un débit très rapide, idéal pour le streaming, les téléchargements et une utilisation simultanée de plusieurs appareils. Besoin d'autres précisions? (thème: []). Un DM avec votre n° client nous permet d’agir vite.","<BRAND:freebox> , normal ? Rupture réseau Freebox et free mobile depuis 1 h du mat sur muret haute Garonne ?",2024-10-21 23:23:50
1848505854154227853,2024-10-21T23:25:13,NEOARCHEO,NEOARCHEO,Client,Panne Free dans le 78 … @Freebox @Xavier75 https://t.co/ocGM9aZhJP,Panne Free dans le 78 … <BRAND:freebox> <USER> <URL>,"Panne Free dans le 78 … <BRAND:freebox> <USER> <URL>

[Contexte KB]
Merci pour votre message. Bonjour, les 49€ correspondent aux frais de renouvellement ou de remplacement du matériel Freebox. Cela inclut bien le serveur et le répéteur si nécessaire. Nou... (thème: [""['Box/TV']""]). Transmettez-nous votre identifiant client en message privé, svp.",,True,True,1,2,0,[],0,0,0,0,0,0,0,0,[],1,['panne'],"['Reseau/Internet', 'Box/TV']",Reseau/Internet,"{'Reseau/Internet': ['panne'], 'Box/TV': ['freebox']}","Merci pour votre message. Bonjour, les 49€ correspondent aux frais de renouvellement ou de remplacement du matériel Freebox. Cela inclut bien le serveur et le répéteur si nécessaire. Nou... (thème: [""['Box/TV']""]). Transmettez-nous votre identifiant client en message privé, svp.",Panne Free dans le 78 … <BRAND:freebox> <USER> <URL>,2024-10-21 23:25:13
1848508664044556416,2024-10-21T23:36:23,Xsarr,Xsarr,Client,@Meysso_seb @Freebox La meme pour moi a St Lys,<USER> <BRAND:freebox> La meme pour moi a St Lys,"<USER> <BRAND:freebox> La meme pour moi a St Lys

[Contexte KB]
Merci pour l’alerte — on va régler ça. Bonjour, nous comprenons votre frustration. Transmettez-nous votre identifiant client en message privé, svp.",,True,True,0,2,0,[],0,0,0,0,0,0,0,0,[],0,[],['Box/TV'],Box/TV,{'Box/TV': ['freebox']},"Merci pour l’alerte — on va régler ça. Bonjour, nous comprenons votre frustration. Transmettez-nous votre identifiant client en message privé, svp.",<USER> <BRAND:freebox> La meme pour moi a St Lys,2024-10-21 23:36:23
1848520026879393902,2024-10-22T00:21:32,BustaR67,BustaR67,Client,@free pire opérateur internet! Tout les 2/3jours panne générale pas de tv pas d’internet réseau a chier pire que SFR et de treeeeees loins! 2mois que j’ai free j’en suis a au moins 20 ou 25 panne total! Adieu et RE BONJOURS @Orange_France https://t.co/ALQ8g0tSF4,<BRAND:free> pire opérateur internet! Tout les 2/3jours panne générale pas de tv pas d’internet réseau a chier pire que SFR et de trees loins! 2mois que j’ai free j’en suis a au moins 20 ou 25 panne total! Adieu et RE BONJOURS <USER> <URL>,"<BRAND:free> pire opérateur internet! Tout les 2/3jours panne générale pas de tv pas d’internet réseau a chier pire que SFR et de trees loins! 2mois que j’ai free j’en suis a au moins 20 ou 25 panne total! Adieu et RE BONJOURS <USER> <URL>

[Contexte KB]
Bonne nouvelle, on s’en occupe rapidement. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Transmettez-nous votre identifiant client en message privé, svp.",,True,True,1,2,0,[],0,0,0,0,0,0,0,0,[],1,['panne'],"['Reseau/Internet', 'Box/TV', 'Insatisfaction/Colère']",Reseau/Internet,"{'Reseau/Internet': ['internet', 'panne', 'reseau'], 'Box/TV': ['tv'], 'Insatisfaction/Colère': ['pire']}","Bonne nouvelle, on s’en occupe rapidement. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Transmettez-nous votre identifiant client en message privé, svp.",<BRAND:free> pire opérateur internet! Tout les 2/3jours panne générale pas de tv pas d’internet réseau a chier pire que SFR et de trees loins! 2mois que j’ai free j’en suis a au moins 20 ou 25 panne total! Adieu et RE BONJOURS <USER> <URL>,2024-10-22 00:21:32
